Class_Label,cleaned_text
Normal,certainly encourage csfp transact volumes us shop deal everyone frontrun volumes wont get good price deal financial deals settle days index published physical deals settle much later understanding financial deal russell dyk enron paul radouscorpenronenron per seksenyectect caroline abramocorpenronenron john arnoldhouectect sara shackletonhouectect william bradfordhouectect csfb columbiaappalachia hedging deal new york office speaking credit suisse first boston roughly months producer hedging deal part strucutured deal theyre putting together looks get done next weeks month want get necessary credit issues taken care brief deal fixed price one basis tco volumes cng fixed price nymex component well settle inside ferc indices locations term deal december december volumes decline throughout term roughly mmbtud mmbtud average daily nominal volume mmbtud understand volumes producers total volumes ive attached spreadsheet message details couple contractual credit issues csfb wants clarify first question monthly cash settlement csfb would like payment take place fifteenth month following date floating fixed prices known understand december settlement would known early december cash payment would take place february second question parent guarantee enron corp apparently existing credit arrangement place ena credit suisse first boston international counterparty would dealing million guarantee enron corp csfb would like increase guarantee least million csfb already unlimited guarantee enron corp deal theyve done us europe opinion issue another minor issue involving centralizing credit discussions aim securing similar credit arrangement csfbs dealings enroncredit may issue london rather houston however csfb agreed secondary issue relation transaction csfb would like entire deal us rather split among one counterparties per caroline abramo meeting paul tomorrow discuss various credit issues including one ideally csfb would like good idea stand end week please let know questions suggestions regards russ
Normal,brian hoskinsenron communications john arnoldhouectect never mind brian hoskins enron broadband services office mobile fax brian hoskinsenron communications john chengenron sent john chengenron john chengnaenronenron brian hoskinsenron communicationsenron communications john chengnaenronenronenron communications fangming zhucorpenronenronenron communications pablo torrescorpenronenronenron communications adamcorpenronenronenron communications marlin gubserhouectect mark hallhouect sorry lengthy thread service request opened microsoft ie issues application regards jkc john cheng sent john cheng brian hoskinsenron communicationsenron communications john chengnaenronenronenron communications fangming zhucorpenronenronenron communications pablo torrescorpenronenronenron communications adamcorpenronenronenron communications marlin gubserhouectect mark hallhouect brian apologize didnt make clear phone process must follow software upgrades ensure compatibility existing applications supportability helpdesk staff even small subset population furthermore applications must packaged application integration gets rolled desktops see dispatching desktop support install application guys look technologies netmeeting installed ie provides real time chat dont mean pain neck must advise ie time regards jkc brian hoskinsenron communications john chengnaenronenron fangming zhucorpenronenron pablo torrescorpenronenron adamcorpenronenron marlin gubserhouectect john talked fangming unfortunately program compatible ie lets proceed installation ie extremely important program traders using need additional resources arrange let know need people need set upgraded version thanks brian
Normal,dont forget owe dinner
Normal,dukeduke ina rangel john arnoldhouectect mike maggicorpenronenron larry maycorpenronenron jay reitmeyerhouectect kenneth shulklapperhouectect matthew lenharthouectect paul luccinaenronenron tori kuykendallhouectect randall l gayhouectect frank ermishouectect steven p southhouectect jane m tholthouectect monique sanchezhouectect keith holsthouectect phillip allenhouectect mike grigsbyhouectect login ids needed enron messaging system going implemented soon asked collect everyones login id please forward login id send correct people thanks ina
Normal,thanksit seems like time andy zipperenron john arnoldhouectect sunday fyi regarding sunday outages andy zippercorpenron bob hillier andy zippercorpenronenron david forstercorpenronenron jay webbhouectect sunday andy aware regarding availability eol sunday trading first sunday opened trading believe experienced shutdown entire site late saturday unfortunately included monitors aware prior trading time trading open site aprox aware issues past sunday problem release pushed saturday working release procedures make every effort smoother releases future hope answers questions feel free give call bbh andy zipper bob hilliernaenronenron david forstercorpenronenron jay webbhouectect sunday get bottom asap andy zippercorpenron john arnoldect andy zippercorpenronenron andy tried open eol sunday systems problems delayed opening third time four five sessions eol problems sunday anything improve reliability would appreciated john
Normal,brian hoskins analyst rotated gas floor pete keavey reports scott neal aa ina rangel enron north america corp tammy r shepperd john arnoldhouectect gas org chart john changes vacancies also administrative assistant thanks tammy x tammy r shepperdhouect enron north america corp tammy r shepperd john arnoldhouectect gas org chart john attached org chart updates received date please review organization advise changes id like give dave john updates evening thanks tammy
Normal,know hr reps name jennifer burns john arnoldhouectect shit head
Normal,pretty much traders brian hoskinsenron communications john arnoldhouectect create new nt group john current list traders chat program want include traders desk heads selected others brian
Normal,might never get back jennifer white john maxwell left apartment still john wrote hey first cd listened wednesday place john get free zdnet onebox free voicemail email fax one place sign today
Normal,john arnoldhouect jennifer burns john arnoldhouectect thats weirdbecause jeff talking bill frid
Normal,jennifer regard costs gam conference karen told figure inclusive items conference however speaking shweta found case cds included figure cd cost cost postagehandling currently tabulated colleen colleen koenignaenron shweta sawhney colleen koenignaenronenron quotes cds hi original quote project include postage soon details vendor ill forward please call questions thanks shweta shweta sawhneynaenron shweta sawhney karina prizontnaenronenron karen quotes cds hi recieved quotes vendors details cds black printing plastc jewel cases distribution cost minimum cds include padded envelope address labels packing deliver post office postage included time coordination artwork inserts output trimming total amount approx total time would days approximate figures questions call karen hunter x reached x thanks shweta
Normal,thought would known dont tell shank told jennifer burns john arnoldhouectect shitting john arnold jennifer burnshouectect heard hes interviewing shankmans right hand man jennifer burns john arnoldhouectect saw bill perkins today heard someone call name like hey bill weird huh
Normal,hey first cd listened wednesday place john
Normal,still received credit funds wired please advise world sports exchange please respond hi sent bank wire monday take days credited account sometimes takes one two days longer dont see today please give us call ask either maria juliette accounts department assist thanks wsex wrote hello yet received credit wired monday account lavorato
Normal,heard hes interviewing shankmans right hand man jennifer burns john arnoldhouectect saw bill perkins today heard someone call name like hey bill weird huh
Normal,andy tried open eol sunday systems problems delayed opening third time four five sessions eol problems sunday anything improve reliability would appreciated john
Normal,adam hope interview goes well things going crazy gas market unfotunately im stuck desk cant go interviews far interview goes advise would interview confident answer question asked dont afraid say dont know dont make excuses express interest find enron appealing compared companies interviewing trading training program still works people outside trading area even aware existence point wouldnt ask questions interviews receive offer would probably normal analyst position opportunity enter training program arrive sure last statement though training program geared towards two mature pure trading business areas gas power still large number trading spots developing commodities side would fall program thats function program developed head two businesses ready take corporatewide yet write interviews went good luck john adam bayer today hi john today must pleased enrons recent numbers could tell little trading training program mentioned wanted expand two years extra year entail selected interview next monday look forward seeing tips approaching interview process poured company website tips would love hear thanks time hope see monday cordially adam bayer
Normal,hello received mistake rick curry jennifer stewart arnold mexico industrial mihc consulting firm offices mexico city los angeles specialize assisting foreign national corporations regard real estate interest mexico currently mxico city office representing client regarding disposition surplus corporate assets country three properties may might interest light heavy industrial building tula hidalgo wellpopulated industrial valley roughly miles north mexico city deluxe brick concrete building approximately square feet clear span ceiling height excess ft site includes adjacent land would allow doubling size facility located front pemex hidalgo refinery petrochemical plant thermoelectric power generating station factory equipment ready could full production quickly housing complex built tula factory supervisory personnel consists threebedroom garden style townhouse apartments independent eight bedroom extended stay dormitory engineers separately enclosed compound square foot deluxe residence car garage designed plant manager visiting officials property contains appropriate recreational sports areas families entirely gated fully secured development site city puebla highly visible acres flat land fronts pueblamexico city superhighway formal exit entrance corner industrial area transnational manufactures site located approximately miles north volkswagen assembly plant prefer selling items package entertain separate offers would also consider long term lease creditworthy corporate tenant respect item build suit longterm lease credit worthy corporate tenant possible properties surplus assets therefore aggressively priced factory housing offered substantially replacement cost information items services provide mexico please visit web site us rick curry general counsel mihc los angeles ph email mx mexico ari feldman ccim sior cips director general mihc mexico city phone us email mx
Normal,months severence minus errors jennifer shipos john arnoldhouectect months severance think work
Normal,didnt position today id ok
Normal,think youre pretty clever dont jennifer white john look found get free zdnet onebox free voicemail email fax one place sign today
Normal,dan thank opportunity open today meetings tomorrow noon wednesday also looks good pick thanks jeff daniel coleman jeff youngfleshnaenronenron craig h brownnaenronenron vulcan signs jeff please review note lets discuss convenience daniel coleman cpm enron global strategic sourcing sourcing portfolio leader construction services daniel colemannaenron bob hamlin daniel change places hello hear leonard good meeting last week houston hearing quite people business beginning flow leonard pass signed contract way purpose email inquire enrons ability providesupply natural gas company consume quite bit natural gas relatively speaking aluminum furnace believe last year spent know price natural gas rising never hurts check see better deals interest please pass appropriate persongroup would handle contact first turn person thanks bob hamlin vice president vulcan utility signs products
Normal,rajib following bids asian option gq gq gq
Normal,bnp paribas commodity futures weekly aga survey good morning reminder get aga estimates noon est cst today last year last week thanks michael byrne bnp paribas commodity futures ce message et toutes les pieces jointes ciapres le message sont etablis lintention exclusive de ses destinataires et sont confidentiels si vous recevez ce message par erreur merci de le detruire et den avertir immediatement lexpediteur toute utilisation de ce message non conforme sa destination toute diffusion ou toute publication totale ou partielle est interdite sauf autorisation expresse linternet ne permettant pas dassurer lintegrite de ce message bnp paribas et ses filiales declinent toute responsabilite au titre de ce message dans lhypothese ou il aurait ete modifie message attachments message intended solely addressees confidential receive message error please delete immediately notify sender use accord purpose dissemination disclosure either whole partial prohibited except formal approval internet guarantee integrity message bnp paribas subsidiaries shall therefore liable message modified
Normal,find tech group scheduled installation dsl line apartment
Normal,funny spreads gas first gas play seasonality game anybody want buy mn back course crude mn back normal definitely game try keep month month spreads somewhat within reason preserving year year spreads creating equilibrium cal back hedging spec demand thats cal high last time bullish part nat gas curve prompt month cant remember wo looking charts always mentality tight july winter think thats winter spreads piece zfg fly interesting think zf settle backw high prob goes cantango first still seeing sellside interest term definitely result pira probably get absorbed next two weeks everybody forgets watches front curve previous conference producers didnt want sell anything tired writing us big check every month weekends put computer house work home night really time sit think without phones eol going crazy better pay decline lifestyle john mkts young pup like working saturday yea ill check numbers pretty sure said bcf dec ill let knowits along weekweekend partying ny memory mite failing know isnt crudeless mature getting im always wondering ifwhen mentality start go wayie inverses shud reasonthat supplydemand balance get less tite today length gotten winter sprds know talk still inim even slitely short much cuz think growing deliverabilty occurs bearish sprdsand cts inverses hard maintain unless crazy weather weeks withdrawel period unitl see cash backwardate im gonna bullish sprds length bails rite mktthe anticipation mktyou gotta flat px make moneymy approach short term well said everyone pira including pira bull bull winterwill good think winsumwin inverse play even tho cheap fyipira also bearish crudenot saying rite impact natgas producers sentiment short termesp mideast starts fiad careful politics effecting heating oil natgas watching action opinion next weeks govt cud impact ho futs negatively therefore may roll natgasie ho goes big discount natgas major coldgas get hit think hear anything oil side ill happy pass onapprec comment producers im surpirsed wonder start going esp forward sparks getting hit lately good luck mantalk soon pira good go next year ill set interesting peoplegood network cuz never know well end wayyou bullish sum win rolling short non biz sideill add narrows inkjections next summer huge albeit low stxcurve mean revert eventually
Normal,please call schedule john arnoldhouect marge nadasky danny mccartyetsenronenron shelley cormanetsenronenron bill cordesetsenronenron john arnoldhouectect janet r dietrichhouectect gene humphreyhouectect michael kopperhouectect paul racicotenron communicationsenron communications ed smidaenron communicationsenron communications mark palmercorpenronenron dan leffhoueesees elizabeth tilneyhoueesees marty sundehoueesees charlene jacksoncorpenronenron kirk terrie jamesenron communicationsenron communications video enron management conference need management conference video working office chairman preparing video celebrates enron reinvented many times last years theme years enron management conference videotaping members enron executive committee week sharing swapping stories enrons past fast forward today thats come want talk group right represent enron continues change reinvent videotaping october ebm please call email marge nadasky ext soon possible schedule time works best either days expect taping take minutes comments help make video fun informative thanks participation
Normal,thank jennifer fraser john arnoldhouectect congrats dutch know great happy jf
Normal,way dont start excuses youre expected full gourmet cook kisses music makes cooking enjoyable experience jennifer white hi told long email address ive decided prepare dinner tomorrow hope arent expecting anything extravagant culinary skills havent put use request stereo works music makes cooking enjoyable experience watch debate home tonight want report tomorrow jen get free zdnet onebox free voicemail email fax one place sign today
Normal,sure stop well arrange place meet come trading hours though say hi couple seconds mark sagel thursday meeting sounds fine would like meet office go way office earlier afternoon meeting perhaps stop say hello original message sent tuesday october thursday meeting drinks mark sagel john arnold thursday meeting hey john chance let know time works us get together thursday thanks mark sagel psytech analytics
Normal,drinks mark sagel john arnold thursday meeting hey john chance let know time works us get together thursday thanks mark sagel psytech analytics
Normal,ive got strategy mtg important ive got strategize things sure exactly things margaret allenenron john arnoldhouectect fact desparately need unbelieveably marketingsavvy person whats going trading world maybe ill mosey later today busy
Normal,jennifer n stewartnaenron hawkins jennifer n stewartnaenronenron george wasaffnaenronenron vengas venue venezuela jen
Normal,anything new world marketing
Normal,yea sarah wesnerenron john arnoldhouectect margin lines around today need talk things sarah
Normal,ina rangel john arnoldhouectect john arnolds pc john would good time work maybe ina ina rangelhouect adam enron ina rangelhouectect john arnolds pc ina could please john email directions house would good time come install equipment thanks
Normal,cant get thisany ideas john arnoldhouect christa winfrey chris abelhouectect darin talleycorpenronenron alisa greenhouectect eugenio perezhouectect faith killenhouectect gary hickersonhouectect gary stadlerenron communicationsenron communications greg whalleyhouectect cliff baxterhouectect john j lavoratocorpenronenron john sherrifflonectect kevin hannonenron communicationsenron communications kimberly hillishouectect kevin m prestohouectect michael beniencorpenronenron mark frankhouectect mark e haedickehouectect michael e moscosohouectect patricia andersonhouectect raymond bowenhouectect rick buyhouectect rudi zipterhouectect sally beckhouectect shona wilsonnaenronenron tim beldenhouectect trey hardyhouectect tammy r shepperdhouectect veronica valdezhouectect william bradfordhouectect wes colwellhouectect bjorn hagelmannhouectect brent pricehouectect david w delaineyhouectect mark frevertnaenronenron jeffrey shankmanhouectect cassandra schultznaenronenron daniel falconecorpenronenron frank haydencorpenronenron frank prejeanhouectect james newlonectect john l nowlanhouectect kevin beasleycorpenronenron kevin sweeneyhouectect liz m taylorhouectect minal daliahoueesees nelson bibbylonectect scott earnesthouectect scott tholancorpenronenron thomas myershouectect george mcclellanhouectect eric groveshouectect john masseyhouectect jeff smithhouectect kevin mcgowancorpenronenron mason hamlinhouectect kenneth laycorpenronenron joseph w suttonenron jeffrey skillingenron lacrecia davenportcorpenronenron rebecca phillipshouectect ted murphyhouectect stacey w whitehouectect vladimir gornyhouectect daniel reckhouectect sunil dalalcorpenronenron fletcher j sturmhouectect gabriel monroyhouectect robin rodriguehouectect brian redmondhouectect christopher f calgerpdxectect cheryl dawescalectect w david duranhouectect georgeanne hodgeshouectect jim coffeyhouectect janet r dietrichhouectect jeff donahuehouectect julie gomezhouectect jill louiecalectect jean mrhanaenronenron jere c overdykehouectect jody piercehouectect john thompsonlonectect kathryn corballycorpenronenron laura e scottcalectect michael galvanhouectect michael millerewcenronenron mark tawneyhouectect paula mcalisterlonectect richard lydeckercorpenronenron rodney malcolmhouectect rob milnthorpcalectect scott joseycorpenronenron andrea v reedhouectect brenda f herodhouectect chris komarekcorpenronenron cris shermanhouectect david leboehouectect gail tholenhouectect greg whitingcorpenronenron herman maniscorpenronenron hope vargashouectect lon drapercalectect mary lynne rufferhouectect stanley farmercorpenronenron stephen wolfehouectect hunter shivelyhouectect john arnoldhouectect jonathan mckaycalectect jim schwiegerhouectect mike grigsbyhouectect phillip allenhouectect scott nealhouectect thomas martinhouectect andrew andrew r connerhouectect bob cranehouectect john jacobsenhouectect matthew adamscorpenronenron steven kleegehouectect tracy beardmorenaenronenron robert richardcorpenronenron timothy m nortonhouectect michael nguyenhouectect d todd hallhouectect eric moonhouectect jenny lathamhouectect valarie sabopdxectect monica landepdxectect vince j kaminskihouectect vern vallejohouectect sally chennaenronenron annemieke slikkernaenronenron kristin walshhouectect executive reports viewer new location midnight saturday october th executive reports viewer longer accessible current location due modifications system redesigned allow access via internet explorer cannot use netscape new location change affect viewing reports impact publishing reports shortcut icon created dragging internet explorer logo located address field next url desktop questions please hesitate call kristin walsh thank understanding christa winfrey
Normal,savita couple issues im trouble setting syncopated basis child syncopated basis child grandchild currently allowed system lot counterparties click hub gas daily meant trade nymex although would like nymex filter bring gas dailies anyway separate little clearly eventually would like run products parallel gas daily im restricted right issue please advise john
Normal,oh yea always get two places confused margaret allenenron john arnoldhouectect last night thought agreed dennys tonight ricks
Normal,piras certainly got whole market wound ive seen wave producer selling first time two months past two days selling cal back pira pira certainly commands lot respect days much probably problem bull spreads ie fh thought process natty jan strong think happens get march run gas spread game different playing crude spreads havent moved past point runup know guys bullish market trying play spreads havent made penny clarify pira said bcf y y z seems hard believe mkts cmon give credityou think ive long wout know whos im ny pira conferencethyre pretty bearish cal interesting see ifwhen producers start take heart heres one think piras riteie production gonna bcf year end increased deliverabilty mean winter sprds producing areasie janapr fact mkts gonna concerened running march jan suggest big invererese sustainable happen weather event curoius thotsi maybe thinking much makes sense mehave good weekend johnny pira says decm prod bcf y y
Normal,course kidding aldos next week youre done open checkbook baby margaret allenenron john arnoldhouectect last night ignored
Normal,jerk jeffrey shankman john arnoldhouectect give c give n give r give quarter
Normal,lady cmonyoure one guys wanna go treasures tonight margaret allenenron john arnoldhouectect last night hey buster john despite xs received last night ill behavior wanted thank dinner great time although take personal offense flipped least times course dinner watch manners lady hope great friday today one top msa
Normal,jennifer im territorial fire hydrants trees priority list thought job ok read crowders fwd kim certain tone appears feel overstepping im sure better way coordinate facilitate meetings tone jim doesnt react way sense ill coming discuss ok lighter note hope hope ny trip went well ill see tomorrow thank jeff jeff youngfleshnaenron kim godfreyenron communications jeff youngfleshnaenronenron enron avaya meetings calendar please include emails thanks kim kim godfreyenron communications jim crowder kim godfreyenron communicationsenron communications enron avaya meetings calendar driving lets discuss next week jim crowderenron communications jeff youngfleshenron everett planteenron communicationsenron communications jim crowderenron communicationsenron communications larry cisconenron communicationsenron communications jennifer stewartnaenronenron nancy youngenron communicationsenron communications steve pearlmanenron communicationsenron communications marie thibautenron communicationsenron communications enron avaya meetings calendar missionpurpose coordinate ebs executive calendars ebs trip avaya hq basking ridge nj targeted oneday trip enron executives daily objectives highlighted red individual items per person follow immediately jim spoken wnancy young penciled could possibly make trip december th th st january th th th larry everett also join one days penciled would like book time meeting larry left voicemail note please let know asap days penciled jim crowders attendance would also work everett called marie thibaut left information voicemail since shes ill send directly well also let know days work best steve pearlman spoken availability info thank clarify purpose avaya trip first day executives investigate following items value ebs deliver avaya avaya internal use productservice solutions financing etc ebs sell ebs solutions avaya avaya internal use ideas opportunities avaya ebs enter sell throughsell arrangement whereby type joint marketing efforts could enjoined ebs sell andor avaya sales organization second day would avaya ebs developmenttechnical staff meet brainstorm results executive meetings output discuss output day meetings technical issues opportunities technical hurdles opportunities exist could enable successful ebs efforts sell ebs solutions avaya avaya avayas sales marketing team larry ciscon may choose attend days due nature mission please let know soon day days would work best make trip need get things coordinated counterpart avaya schedule executives time briefing center facility thank jeff jeff youngflesh director business development global strategic sourcing enron corp clay street th floor houston tx f c jeff youngfleshnaenron jeff youngflesh enron avaya meetings basking ridge thad give barbara hold get people scheduled returned day dont information needed yet still looks like jan may leading date candidates december possible alternates thank jeff jeff youngfleshnaenron korp barbara barbara jeff enron avaya meetings basking ridge jeff im process booking avaya briefing center need know many people enron visiting headquarters ive asked afternoon december th day th barb barbara korp avaya inc assistant serge minassian fax
Normal,george happy work greater good would welcome help nailing deal continental quickly understanding unresponsive date thanks fernley george wasaffenron fernley dysonlonectect colin baileylonectect sam kemplonectect tracy ramseyepschouectect derryl cleavelandnaenronenron jennifer medcalfnaenronenron british airways vs continental fernley number key initiatives process continental including sales broadband services weather derivatives facility management potential exceed savings offered british airways would prefer stay course continental plus confident continental either meet exceed bas current offer george wasaff fernley dysonect george wasaffnaenronenron sam kemplonectect colin baileylonectect british airways vs continental george enron europe negotiated preferred supplier agreement british airways save us circa m year vs continental airlines know existing potential links continental please let know causes problem colin bailey houston next week need want know detail regards fernley
Normal,gary checking see traders roundtable includes us gas boys would certainly interested attending john
Normal,yea problem left noon catch flight marc later flight ny closer columbus right left market got busy marc decided stay work go sucked jennifer burns john arnoldhouectect think would little disappointed traveling fari guess nice see buddies john arnold jennifer burnshouectect sounds went better show game sloppy tied exciting jennifer burns john arnoldhouectect wellit great live actually better counting crows shocking soccer game owe dinner thanks tickets john arnold jennifer burnshouectect concert
Normal,sure john arnoldhouectect timothy m nortonhouectect john griffithcorpenronenron dutch quigleyhouectect smud deal asian options john thank flexibility regarding asian option purchased average febaug gd hh settle unfortunately customer would like settle days using preceding day day gas daily published ie friday prices would used saturday sunday know preference need take advantage offer regards gary x john arnold gary taylorhouectect smud deal asian options either way would much rather make simple average prices per week gary taylor john arnoldhouectect john griffithcorpenronenron smud deal asian options johns asian options purchased gas desk settle respect weekends average every days gas daily settle mean average days gas daily published triple count fridays mondays price account weekend similar calculation weekends assume former latter correct indifferent want switch latter intuitively would seem point wouldnt matter friday monday prices likely average average youre wearing risk us let know frankly dont preference desk except need settlement consistent deal entering smud smud questioned calculation need know much need argue one regards gary x
Normal,sounds went better show game sloppy tied exciting jennifer burns john arnoldhouectect wellit great live actually better counting crows shocking soccer game owe dinner thanks tickets john arnold jennifer burnshouectect concert
Normal,concert
Normal,thx high speed service yet ina rangel john arnoldhouectect follow john wanted update things wanted ordered computer accessories home use comes jay webb adams eol make sure everything need programmed computer ordered tv office working telerate department able access home polycom installed office still investigating different cellular phone companies get back everything completed one question ready dsl king internet service home ina
Normal,sounds good david forsterenron savita puthigainaenronenron andy zippercorpenronenron kal shahhouectect john arnoldhouectect popup text would like put following text popup box appear users enrononline comments please pass back afternoon thanks dave special bulletin nymex trading every sunday enrononline starting sunday october continuing every sunday notice nymex us gas swaps available trading central time
Normal,bnp paribas commodity futures weekly aga survey good morning reminder get aga estimates noon est cst today last year last week thanks michael byrne bnp paribas commodity futures ce message et toutes les pieces jointes ciapres le message sont etablis lintention exclusive de ses destinataires et sont confidentiels si vous recevez ce message par erreur merci de le detruire et den avertir immediatement lexpediteur toute utilisation de ce message non conforme sa destination toute diffusion ou toute publication totale ou partielle est interdite sauf autorisation expresse linternet ne permettant pas dassurer lintegrite de ce message bnp paribas et ses filiales declinent toute responsabilite au titre de ce message dans lhypothese ou il aurait ete modifie message attachments message intended solely addressees confidential receive message error please delete immediately notify sender use accord purpose dissemination disclosure either whole partial prohibited except formal approval internet guarantee integrity message bnp paribas subsidiaries shall therefore liable message modified
Normal,able attend enron north america corp airam arteaga phillip allenhouectect thomas martinhouectect scott nealhouectect john arnoldhouectect ted murphyhouectect vladimir gornyhouectect frank haydencorpenronenron rita hennessynaenronenron ina rangelhouectect laura hardercorpenronenron kimberly brownhouectect araceli romeronaenronenron kay chapmanhouectect var reporting resources meeting reminder please see airam arteagahouect enron north america corp airam arteaga phillip allenhouectect thomas martinhouectect scott nealhouectect john arnoldhouectect grant massonhouectect ted murphyhouectect vladimir gornyhouectect frank haydencorpenronenron rita hennessynaenronenron ina rangelhouectect laura hardercorpenronenron kimberly brownhouectect araceli romeronaenronenron kimberly hillishouectect var reporting resources meeting please plan attend meeting topic var reporting resources meeting date wednesday october th time location ebc questionsconflicts please feel free call thanks rain x
Normal,hey hope know kidding yesterday dont get many strangers floor harass think couple attributes book going cause problems going forward john
Normal,fernley consider done tracey ramsey take lead getting deal done george wasaff fernley dysonect george wasaffnaenronenron michael r brownlonectect sam kemplonectect tracy ramseyepschouectect derryl cleavelandnaenronenron jennifer medcalfnaenronenron british airways vs continental george happy work greater good would welcome help nailing deal continental quickly understanding unresponsive date thanks fernley george wasaffenron fernley dysonlonectect colin baileylonectect sam kemplonectect tracy ramseyepschouectect derryl cleavelandnaenronenron jennifer medcalfnaenronenron british airways vs continental fernley number key initiatives process continental including sales broadband services weather derivatives facility management potential exceed savings offered british airways would prefer stay course continental plus confident continental either meet exceed bas current offer george wasaff fernley dysonect george wasaffnaenronenron sam kemplonectect colin baileylonectect british airways vs continental george enron europe negotiated preferred supplier agreement british airways save us circa m year vs continental airlines know existing potential links continental please let know causes problem colin bailey houston next week need want know detail regards fernley
Normal,ive got tix two though left car walk around
Normal,jun indicative offer sheetal patel john arnoldhouectect mike maggicorpenronenron charles h ottohouectect offers john mike could please fill attach spreadsheet cob today one swap term one collar term looks like getting close finance deal working john thompson finance group outline quotes would buy existing deals enrons books thanks sheetal x
Normal,hows margaret allenenron john arnoldhouectect substantiation eol oh meeting four people come time works probably change let know msa
Normal,absolutely come around margaret allenenron john arnoldhouectect substantiation eol hi hoping could give minutes trading hours help substantiate eol commercial abc threatening run dont prove enron created first internet global commodities market easily prove largest im hard time first know writing give call email let know second two thanks margaret
Normal,jennifer fraser john arnoldhouectect admin issues ja got time say around today need minutes discuss potential poaching part thansk jf
Normal,john please call lavoratos secretary kim schedule time talk john asap thanks john
Normal,yea im picking tix todayhopefully john jennifer burns john arnoldhouectect hmmmmm j arnold hey luck tickets curious way get four tickets instead two know im asking alot really appreciate know much love counting crows last time town someone going take plans fell jennifer
Normal,long x switched x f price switched puts f price basis sorry confusion enron north america corp kevin m presto john arnoldhouectect book indicates f jan kevin m prestohouect enron north america corp jenny latham kevin m prestohouectect f jan book enron north america corp kevin m presto stacey w whitehouectect jenny lathamhouectect please confirm arnolds position sending email kevin m prestohouect john arnold kevin m prestohouectect hey want confirm trades book trade sell x trade buy x sell x trade buy x sell f net result f book thanks john
Normal,either way would much rather make simple average prices per week gary taylor john arnoldhouectect john griffithcorpenronenron smud deal asian options johns asian options purchased gas desk settle respect weekends average every days gas daily settle mean average days gas daily published triple count fridays mondays price account weekend similar calculation weekends assume former latter correct indifferent want switch latter intuitively would seem point wouldnt matter friday monday prices likely average average youre wearing risk us let know frankly dont preference desk except need settlement consistent deal entering smud smud questioned calculation need know much need argue one regards gary x
Normal,adam good question exchange nymex enron online offer nearly identical product fight execution model superior would argue technology make open outcry exchanges extinct happened europe already largest commodity exchange europe liffe went parallel electronic system open outcry within weeks floor deserted virtually trading occurred electronically still trade exchange credit issues individuals certain hedge funds limit trading direct exchange still provides credit intermediation function useful certainly issue trying address john bayer adam ryan john thank dinner last night dear mr arnold nice meet yesterday information session thank dinner last night great time getting know enron people relaxed setting conversation yesterday confused point made stated spent time phone traders new york talk traders try steer towards enron online trading outside enron online think underlying question asking enron online meant facilitate gas traders job meant bypass traders completely thanks time dinner look forward talking come campus interviews cordially adam bayer adam ryan vanderbilt university email adamr
Normal,rob per jennifer stewart medcalfs request attached files containing enron spends mmk qq colleen koenig analyst global strategic sourcing
Normal,yes brian hoskinsenron communications john arnoldhouectectenron demo brian hoskins enron broadband services office mobile fax john arnoldect brian hoskinsenron communicationsenron communicationsenron demo oops hadnt gotten one yet later brian hoskinsenron communications fangming john arnoldhouectect demo lets plan meeting wednesday ill call wednesday brian hoskins enron broadband services office mobile fax fangming brian hoskinsenron communicationsenron communications demo let know good john next wednesday afternoon right added nt group demo think great tool going add traders nt group use fangming brianhoskins enronnet fangming net demo fangming town tomorrow able see demo today wednesday afternoon looks good youd like john work brian brian hoskins enron broadband services office mobile fax fangmingzhu enron brian hoskinsenron communicationsenron communications allen demo hi brian let know time messageboard application demo today planning take vacation friday coming monday available show demo next wednesday cant see today let know schedule thanks fangming
Normal,dave spend tremendous amount resources money collecting information flow see gives us advantage market little interest distributing info outside building hope understand good luck brother david prunerazurix john arnoldhouectect mike maggicorpenronenron options information run structuring group azurix emailing reference brotherinlaw scott adams based new york city since graduating brown university traded options floor new york local last years trades natural gas options looking occassionally information exchange someone discuss otc market versus sees going ring would interest let know hook two thanks time dave pruner
Normal,oops hadnt gotten one yet later brian hoskinsenron communications fangming john arnoldhouectect demo lets plan meeting wednesday ill call wednesday brian hoskins enron broadband services office mobile fax fangming brian hoskinsenron communicationsenron communications demo let know good john next wednesday afternoon right added nt group demo think great tool going add traders nt group use fangming brianhoskins enronnet fangming net demo fangming town tomorrow able see demo today wednesday afternoon looks good youd like john work brian brian hoskins enron broadband services office mobile fax fangmingzhu enron brian hoskinsenron communicationsenron communications allen demo hi brian let know time messageboard application demo today planning take vacation friday coming monday available show demo next wednesday cant see today let know schedule thanks fangming
Normal,yea later better brian hoskinsenron communications fangming john arnoldhouectect demo fangming town tomorrow able see demo today wednesday afternoon looks good youd like john work brian brian hoskins enron broadband services office mobile fax fangming brian hoskinsenron communicationsenron communications allen demo hi brian let know time messageboard application demo today planning take vacation friday coming monday available show demo next wednesday cant see today let know schedule thanks fangming
Normal,sorry responding dont look email constantly day dont much qu still widens back thanks john augsep think selling whole curveif interested im bid augsep ngas let know interested dont let silverman get much trouble tonite
Normal,something take look john arnoldhouect jennifer fraser john arnoldhouectect wefas outlook natural gas jennifer fraserhouect goyburu alfredo wefas outlook natural gas thank interest ron denhardts comments natural gas difficulty opening using file please write give call al goyburu electric power wefa energy napcoct ppt
