Class_Label,lemmatized_tokens,html_tag_count,css_tag_count,spam_phrase_count,link_count,grammar_error_count,misspelled_word_count
Fraudulent,"['dear', 'work', 'finance', 'company', 'united', 'company', 'finance', 'house', 'client', 'independent']",0,0,1,0,2,6
Fraudulent,"['dear', 'name', 'former', 'former', 'president']",3,0,1,0,16,11
Fraudulent,"['thank', 'giving', 'please', 'patient', 'read', 'wished', 'confide', 'betray', 'cheat', 'country', 'fund']",0,0,2,0,1,3
Fraudulent,"['president', 'dear', 'ministry', 'trade', 'commerce', 'got', 'contact', 'one', 'recent', 'official', 'trip']",0,0,2,0,7,8
Fraudulent,"['director', 'seeking', 'immediate', 'assistance', 'transfer', 'pleasure', 'request', 'assistance', 'business', 'proposition']",0,0,1,0,1,3
Fraudulent,"['company', 'japan', 'dear']",0,0,2,0,6,7
Fraudulent,"['wong', 'queen', 'write', 'good', 'faith', 'treat', 'desperate', 'search', 'assistance', 'matter', 'benefit', 'random', 'sea']",0,0,2,0,7,8
Fraudulent,"['x', 'barrister']",0,0,2,0,4,9
Fraudulent,"['dear', 'accountant', 'bank', 'sorry', 'see', 'transfer']",0,0,2,0,2,7
Fraudulent,"['south', 'director', 'project', 'implementation', 'south', 'department', 'mineral', 'first']",0,0,2,0,1,11
Fraudulent,"['barrister', 'attention', 'greeting', 'nelson', 'principal', 'partner', 'associate', 'need', 'urgent']",0,0,2,0,6,8
Fraudulent,"['desk', 'peter', 'trust', 'bank', 'private', 'hope', 'letter', 'embarrass', 'since']",0,0,2,0,2,5
Fraudulent,"['matter', 'task', 'dont', 'want', 'anything', 'jeopardize', 'due', 'fact', 'want', 'relative', 'family', 'member']",3,0,1,0,7,7
Fraudulent,"['rainbow', 'international', 'give', 'responsibility', 'keen', 'interest', 'indulgence', 'offer', 'financial', 'consultant']",0,0,2,0,5,7
Fraudulent,"['frank', 'dear', 'accept', 'apology', 'sending', 'mail', 'true', 'god', 'want', 'trust', 'help', 'believe']",0,0,2,0,3,5
Fraudulent,"['lord', 'greeting', 'family', 'married', 'mike', 'worked', 'embassy', 'ivory', 'coast', 'nine', 'year']",0,0,1,0,5,6
Fraudulent,"['kind', 'consider', 'offer', 'get', 'back', 'soon', 'house', 'boy', 'jet', 'crash', 'year', 'german', 'national', 'running']",0,0,2,0,3,4
Fraudulent,"['dear', 'compliment', 'guess', 'letter', 'may', 'come', 'surprise', 'since', 'previous', 'correspondence', 'sending', 'mail', 'behalf', 'chairman', 'tender', 'board']",0,0,3,0,3,3
Fraudulent,"['good', 'day', 'may', 'surprise', 'receive', 'letter', 'dont', 'know', 'personally', 'son', 'recently', 'land', 'dispute']",0,0,1,0,6,5
Fraudulent,"['introduce', 'first', 'purpose', 'papa', 'bank', 'manager', 'orient', 'bank', 'urgent']",0,0,2,0,2,7
Fraudulent,"['attention', 'may', 'humbly', 'introduce', 'good', 'name', 'refugee', 'father']",0,0,1,0,2,9
Fraudulent,"['minister', 'mineral', 'due', 'deliberation', 'child', 'decided', 'contact', 'assist']",0,0,1,1,4,5
Fraudulent,"['please', 'reply', 'thing', 'write', 'proposal', 'however', 'mandatory', 'manner']",0,0,2,0,4,7
Fraudulent,[],3,1,2,0,0,1
Fraudulent,['freeman'],6,0,1,0,17,7
Fraudulent,"['dear', 'sir', 'may', 'seek', 'indulgence', 'introduce', 'humble', 'self', 'son', 'late', 'republic', 'president', 'death', 'father', 'kept']",0,0,1,0,4,7
Fraudulent,"['th', 'building', 'th', 'china', 'dear', 'yan', 'director', 'apex', 'stone', 'group', 'business', 'men', 'manufacture', 'export', 'o']",0,0,2,0,8,9
Fraudulent,"['garden', 'th', 'person']",0,0,2,0,2,11
Fraudulent,"['dear', 'may', 'blessing', 'god', 'upon', 'grant', 'wisdom', 'sympathy', 'understand', 'situation', 'much', 'need', 'name']",0,0,1,0,2,4
Fraudulent,"['th', 'building', 'th', 'china', 'dear', 'yan', 'director', 'apex', 'stone', 'group', 'business', 'men', 'manufacture', 'export', 'o']",0,0,2,0,8,9
Fraudulent,"['desk', 'joe', 'head', 'file', 'development', 'bank', 'west']",10,0,2,0,6,10
Fraudulent,"['consider', 'mail', 'important', 'let', 'know', 'honest', 'response', 'within', 'time', 'knowledge', 'm', 'g']",0,0,1,0,2,4
Fraudulent,"['may', 'humbly', 'introduce', 'name', 'refugee', 'husband', 'w']",0,0,1,0,4,8
Fraudulent,"['part', 'partner', 'unforeseeable', 'expense', 'may', 'contact', 'maria']",0,0,1,0,6,7
Fraudulent,"['information', 'enable', 'make', 'application', 'lodge', 'claim', 'concerned', 'ministry', 'company', 'name', 'pertinent', 'state', 'deal', 'entire']",1,0,3,0,3,2
Fraudulent,"['business', 'delighted', 'write', 'letter', 'predicament', 'answer', 'back', 'without']",0,0,3,0,6,7
Fraudulent,"['please', 'used', 'child', 'person', 'married', 'worked', 'embassy', 'ivory', 'coast', 'nine']",0,0,1,0,5,5
Fraudulent,"['dear', 'accept', 'apology', 'sending', 'mail', 'want', 'trust', 'help', 'believe', 'highly', 'considering']",0,0,2,0,0,4
Fraudulent,"['million', 'united', 'brown', 'united', 'kingdom', 'personal']",0,0,2,0,3,8
Fraudulent,"['ivory', 'coast', 'west', 'brief', 'introduction', 'personal', 'assistant', 'president', 'cote', 'soliciting', 'assistance']",0,0,1,0,5,6
Fraudulent,[],0,0,1,0,2,3
Fraudulent,"['work', 'financial', 'middle', 'important', 'enquiry', 'getting', 'touch', 'behalf', 'client', 'top', 'bank', 'wing', 'lung']",0,0,1,0,3,5
Fraudulent,"['dear', 'bill', 'exchange', 'manager', 'foreign', 'exchange', 'department', 'international', 'bank', 'due', 'respect', 'regard']",0,0,2,0,5,8
Fraudulent,"['dear', 'name', 'engineer', 'tony', 'director', 'general', 'ministry', 'work', 'housing', 'wish', 'extent', 'business', 'relationship', 'hope', 'w']",0,0,2,0,6,4
Fraudulent,['p'],4,0,2,1,4,12
Fraudulent,"['miss', 'west', 'permit', 'inform', 'desire', 'going', 'business', 'relationship', 'miss', 'daughter', 'late', 'al']",0,0,1,0,5,7
Fraudulent,"['hospital', 'lampoon', 'attention', 'given']",0,0,2,0,4,16
Fraudulent,"['one', 'account', 'since', 'without', 'heir', 'hence', 'money', 'floating', 'person', 'know', 'account', 'known', 'beneficiary', 'w']",0,0,2,0,1,4
Fraudulent,"['desk', 'exchange', 'development', 'manager', 'bill', 'exchange', 'foreign', 'remittance']",0,0,2,0,8,8
Fraudulent,"['matter', 'task', 'dont', 'want', 'anything', 'jeopardize', 'due', 'fact', 'want', 'relative', 'family', 'member']",3,0,1,0,7,7
Fraudulent,"['desk', 'accounting', 'manager', 'accounting']",0,0,3,1,6,7
Fraudulent,"['dear', 'need', 'service', 'confidential', 'matter', 'regarding', 'money', 'private', 'arrangement', 'though', 'detail', 'transaction', 'furnish', 'y']",0,0,2,0,6,6
Fraudulent,"['dear', 'miss', 'daughter', 'late', 'father', 'wealthy', 'cocoa', 'merchant', 'economic', 'capital', 'ivory', 'father']",0,0,1,0,6,6
Fraudulent,"['assistance', 'highly', 'sure', 'mail', 'bring', 'lot', 'surprise', 'curiosity', 'since', 'previous', 'correspondence', 'widow']",0,0,1,0,3,3
Fraudulent,[],0,0,1,0,0,1
Fraudulent,"['account', 'pending', 'time', 'came', 'result', 'secure', 'oil', 'drilling', 'contract', 'ago', 'contract']",0,0,1,0,6,6
Fraudulent,"['personal', 'account', 'officer', 'great', 'late', 'industrialist', 'account', 'one', 'top', 'bank', 'south', 'forgive', 'contact', 'letter', 'come', 'surprise']",0,0,3,0,1,1
Fraudulent,"['dear', 'day', 'name', 'serving', 'military', 'third', 'infantry', 'division', 'three', 'year', 'discovered', 'huge', 'amount']",0,0,2,0,1,5
Fraudulent,"['united', 'kindly', 'pardon', 'letter', 'would', 'embarrassment']",0,0,1,0,7,10
Fraudulent,"['good', 'day', 'dear', 'friend', 'wish', 'request', 'assistance', 'financial', 'transaction', 'decided', 'contact', 'based', 'certain', 'issue', 'paramount', 'importance', 'importantly']",0,0,2,0,1,4
Fraudulent,"['chairman', 'guess', 'letter', 'may', 'come', 'surprise', 'si']",0,0,2,0,5,5
Fraudulent,"['audit', 'bank', 'senior', 'audit', 'officer', 'bank', 'group', 'bank', 'writing', 'following', 'opportunity']",0,0,2,0,9,8
Fraudulent,"['colin', 'principle', 'auditor', 'head', 'attention', 'day', 'vital', 'information', 'could', 'strange']",0,0,2,0,6,8
Fraudulent,"['name', 'mason', 'dying', 'woman', 'donate', 'year', 'old', 'cancer', 'ye']",2,0,1,0,5,3
Fraudulent,"['dear', 'sir', 'great', 'pleasure', 'write', 'letter', 'colleague', 'information', 'member', 'south', 'council', 'sa']",0,0,1,0,4,5
Fraudulent,"['dear', 'good', 'day']",3,0,2,0,24,4
Fraudulent,"['bank', 'order', 'transfer', 'twenty', 'two', 'million', 'dollar', 'chartered', 'bank', 'ask']",0,0,2,0,3,7
Fraudulent,"['please', 'reply', 'day', 'happy', 'prosperous', 'new', 'year', 'company', 'secretary', 'external', 'service', 'commercial', 'bank']",0,0,1,0,5,6
Fraudulent,"['limited', 'still', 'government', 'service', 'intend', 'retire', 'peacefully', 'end', 'transaction', 'let', 'honesty', 'trust', 'watchword', 'throughout', 'transaction', 'prompt']",0,0,1,0,1,0
Fraudulent,"['wide', 'selection', 'drug', 'choice', 'medication', 'currently', 'stock', 'great', 'pain', 'relief', 'skin', 'care', 'muscle']",0,0,1,0,3,6
Fraudulent,[],0,0,1,0,0,1
Fraudulent,"['please', 'always', 'contact', 'address', 'security', 'presently']",0,0,3,0,8,8
Fraudulent,"['hello', 'good', 'today', 'hope', 'well', 'may', 'mail', 'came', 'remember', 'receive']",0,0,1,0,6,7
Fraudulent,"['dear', 'name', 'work', 'executive', 'capacity', 'trust', 'service', 'company', 'got', 'information', 'concerning']",0,0,3,0,4,5
Fraudulent,"['dear', 'beloved', 'greeting', 'name', 'lord', 'evangelist', 'mike', 'widow', 'late', 'mike', 'year', 'old', 'new', 'convert']",0,0,1,0,4,7
Fraudulent,"['dear', 'accountant', 'zenith', 'bank', 'name', 'banker', 'personal', 'account', 'manager', 'engineer', 'national', 'used', 'work', 'w']",0,0,1,0,1,7
Fraudulent,"['kind', 'may', 'receive', 'letter', 'convinced', 'solve', 'work', 'together', 'seek']",0,0,1,0,4,5
Fraudulent,"['hello', 'introduce', 'wish', 'inform', 'letter', 'hoax', 'mail', 'urge', 'treat', 'director', 'procurement', 'department', 'ministry', 'p']",0,0,1,0,0,3
Fraudulent,"['call', 'attention', 'know', 'know', 'want', 'know', 'business', 'got', 'address', 'personal', 'search', 'name']",0,0,2,0,1,1
Fraudulent,"['trust', 'invest', 'twenty', 'million', 'five', 'hundred', 'thousand', 'united', 'state', 'dollar', 'control', 'country', 'amount', 'b']",0,0,1,0,5,8
Fraudulent,"['feel', 'quite', 'safe', 'dealing']",0,0,3,0,3,2
Fraudulent,"['eldest', 'son', 'general']",0,0,2,0,5,9
Fraudulent,"['would', 'like', 'apply', 'medium', 'secure', 'opportunity', 'joint', 'business', 'substantial', 'capital']",0,0,1,0,2,4
Fraudulent,"['need', 'involve', 'honest', 'person', 'transfer']",0,0,1,0,2,5
Fraudulent,"['dear', 'due', 'respect', 'humility', 'send', 'please', 'indeed', 'sorry', 'permit', 'brief', 'b']",0,0,2,0,1,5
Fraudulent,"['dear', 'got', 'know', 'search', 'reputable', 'person', 'assist', 'urgent', 'deal', 'utmost', 'trust', 'senior', 'advocate']",0,0,6,0,1,3
Fraudulent,"['desk', 'project', 'ministry', 'health', 'service', 'u', 'million', 'p']",0,0,3,0,4,9
Fraudulent,"['accountant', 'general', 'united', 'bank', 'request', 'transfer', 'huge', 'amount', 'money', 'oil']",0,0,2,0,2,5
Fraudulent,"['attention', 'desperate', 'need', 'write', 'letter', 'detention', 'solicit', 'dire', 'need']",0,0,1,0,1,5
Fraudulent,"['director', 'project', 'national', 'joint', 'strongly', 'apologize', 'unsolicited', 'mail', 'constrained', 'circumstance']",0,0,2,0,5,7
Fraudulent,"['introduce', 'wish', 'inform', 'letter', 'hoax', 'mail', 'urge', 'treat', 'want', 'transfer', 'oversea', 'account', 'cee']",0,0,1,0,1,4
Fraudulent,"['bank', 'sir', 'e', 'million']",0,0,2,0,6,16
Fraudulent,"['grace', 'bola', 'making', 'contact', 'fact', 'may', 'assistance', 'long', 'lasting', 'cordial', 'business', 'relationship', 'put']",0,0,1,0,2,3
Fraudulent,"['desk', 'exchange', 'boa', 'west', 'contact', 'dear', 'know', 'may', 'surprise']",0,0,3,0,6,10
Fraudulent,"['dear', 'got', 'know', 'search', 'reputable', 'person', 'assist', 'urgent', 'deal', 'utmost', 'trust', 'senior', 'advocate']",0,0,6,0,1,3
Fraudulent,"['commercial', 'wish', 'proposal', 'come']",0,0,2,0,3,6
Fraudulent,"['w', 'day', 'w', 'executive', 'director', 'chief', 'bank', 'u', 'war', 'client', 'col']",0,0,1,0,6,9
Fraudulent,"['official', 'notification', 'fund', 'arrange', 'safekeeping', 'special', 'valuable', 'package']",0,0,1,0,5,8
Fraudulent,"['desk', 'staff', 'file', 'development', 'bank', 'number', 'p']",7,0,2,0,5,9
Fraudulent,"['shell', 'petroleum', 'reply', 'greeting', 'director', 'contract', 'evaluation', 'department', 'sh']",0,0,1,0,5,8
Fraudulent,"['permit', 'inform', 'desire', 'going', 'relationship', 'would', 'like', 'keep', 'confidential', 'name']",0,0,1,0,6,5
Fraudulent,"['dear', 'name', 'work', 'security', 'company', 'investor', 'democratic', 'republic', 'former', 'minister', 'lodged', 'fund', 'cash', 'safekeeping']",0,0,2,0,4,7
Fraudulent,"['dear', 'made', 'mind', 'trust', 'contact', 'confidential', 'business', 'knowing', 'letter', 'may', 'come', 'miss']",0,0,3,0,5,6
Fraudulent,"['know', 'mail', 'might', 'consider', 'emergency', 'nut', 'shell', 'name', 'miss', 'year', 'republic', 'west']",0,0,1,0,7,8
Fraudulent,"['desk', 'hill', 'barrister', 'hill', 'attorney', 'business']",0,0,2,0,5,8
Fraudulent,"['robin', 'trust', 'bank', 'urgent', 'transaction', 'must']",0,0,2,0,8,12
Fraudulent,"['government', 'dont', 'need', 'anything', 'delay', 'arrive', 'bank', 'transaction', 'much', 'free', 'sort', 'risk']",0,0,1,0,7,6
Fraudulent,"['lady', 'court', 'road', 'lady', 'wife', 'late', 'general', 'head', 'state', 'federal', 'republic']",0,0,2,0,7,11
Fraudulent,"['urgent', 'accept', 'sincere', 'apology', 'mail', 'meet', 'personal', 'wish', 'use', 'medium', 'get', 'touch', 'first']",0,0,2,0,5,5
Fraudulent,"['aware', 'immediately', 'reconfirm', 'correct', 'banking', 'detail', 'fund', 'transferred', 'account', 'without', 'delay', 'instructed', 'pay']",0,0,1,0,0,1
Fraudulent,"['desk', 'accounting', 'manager']",0,0,2,1,7,8
Fraudulent,"['dear', 'courtesy', 'business', 'opportunity', 'take', 'liberty', 'anchored', 'desire', 'solicit', 'assistance', 'mutually', 'beneficial', 'transaction', 'hope']",0,0,2,0,3,4
Fraudulent,"['good', 'smith', 'serve', 'trust', 'like', 'help', 'clearing', 'box', 'hundred']",0,0,2,0,10,8
Fraudulent,"['dear', 'recent', 'refinance', 'application', 'current', 'home', 'address', 'couple', 'month', 'ago', 'verify', 'identity', 'wit']",0,0,3,0,3,4
Fraudulent,"['crave', 'indulgence', 'unsolicited', 'nature', 'name', 'address', 'came', 'random', 'draw', 'law', 'firm', 'today', 'day', 'may']",0,0,3,0,2,3
Fraudulent,"['kindly', 'accept', 'apology', 'sending', 'unsolicited', 'mail', 'although', 'never', 'met', 'every', 'reason', 'believe', 'highly', 'personality', 'considering', 'fact', 'th']",0,0,2,0,2,2
Fraudulent,['border'],6,0,2,1,6,9
Fraudulent,"['account', 'name', 'work', 'international', 'operation', 'department', 'bank', 'feel', 'quite', 'safe', 'dealing', 'important']",0,0,2,0,4,4
Fraudulent,"['dear', 'friend', 'name', 'member', 'presidential', 'task', 'force', 'oil', 'spillage', 'cleanup', 'early', 'last', 'year', 'major', 'oil']",0,0,2,0,5,4
Fraudulent,"['decided', 'make', 'business', 'proposal', 'bank', 'release', 'money', 'follow', 'instruction', 'send', 'next', 'kin', 'rel']",0,0,1,0,2,3
Fraudulent,[],0,0,2,1,3,2
Fraudulent,"['farmer', 'day', 'quit', 'notice', 'leave', 'land', 'government', 'family', 'caught', 'web', 'land', 'politics', 'also', 'led', 'death', 'f']",2,0,1,0,2,3
Fraudulent,"['name', 'member', 'independent', 'committee', 'eminent', 'person', 'responsibility', 'finding', 'bank', 'account', 'belonging']",0,0,1,0,4,4
Fraudulent,"['wong', 'queen', 'write', 'good', 'faith', 'treat', 'letter', 'search', 'assistance', 'matter', 'shall', 'benefit', 'ran']",0,0,2,0,6,7
Fraudulent,['meta'],4,0,2,0,3,8
Fraudulent,"['proposal', 'might', 'surprise', 'emergency', 'condition', 'mother', 'cote', 'd', 'bless', 'mot']",0,0,1,0,8,9
Fraudulent,"['e', 'u', 'firm', 'direct', 'fund', 'another', 'bank', 'account', 'holder', 'way', 'need', 'think', 'money', 'firm', 'n', 'w']",0,0,1,0,2,2
Fraudulent,[],6,0,2,1,6,10
Fraudulent,"['ivory', 'lovely', 'permit', 'introduce', 'self', 'name', 'son', 'late', 'chief', 'victor', 'martin']",0,0,1,0,3,6
Fraudulent,"['dear', 'engineering', 'store', 'department', 'federal', 'ministry', 'agriculture', 'natural', 'resource', 'member', 'tender', 'board', 'urgent', 'need', 'trustworthy']",0,0,2,0,4,3
Fraudulent,"['security', 'firm', 'direct', 'fund', 'another', 'bank', 'way', 'need', 'think', 'security', 'company', 'based', 'o']",0,0,1,0,2,2
Fraudulent,"['may', 'humbly', 'introduce', 'name', 'husband']",0,0,1,0,6,11
Fraudulent,"['view', 'yearly', 'sweepstake', 'group', 'organization', 'pleasure', 'inform', 'ref', 'an', 'batch', 'number', 'came', 'u']",0,0,2,0,6,5
Fraudulent,"['twenty', 'nine', 'million', 'united', 'state', 'auditor', 'general', 'prime', 'bank', 'south', 'course']",0,0,2,0,2,6
Fraudulent,"['old', 'church', 'street', 'lady', 'peggy', 'suffering', 'cancerous', 'ailment', 'engineer', 'dead']",0,0,2,0,2,6
Fraudulent,[],0,0,1,0,1,8
Fraudulent,"['crave', 'indulgence', 'contact', 'surprising', 'manner', 'respectfully', 'insist', 'read', 'letter', 'carefully', 'optimistic', 'open', 'door']",0,0,2,0,3,4
Fraudulent,"['please', 'confidentiality', 'transaction', 'hereby', 'advise', 'kindly', 'reply', 'mail', 'address', 'may', 'crave']",0,0,4,0,2,2
Fraudulent,"['silver', 'south', 'urgent', 'order', 'transfer', 'bank']",0,0,3,0,4,9
Fraudulent,"['greeting', 'director', 'contract', 'evaluation', 'department', 'shell', 'hold', 'degree', 'economics']",0,0,1,0,6,6
Fraudulent,"['dear', 'friend', 'bank', 'rep', 'course', 'discovered', 'sum', 'floating', 'account', 'bank', 'since', 'fro']",0,0,2,0,4,5
Fraudulent,"['dear', 'friend', 'compliment', 'day', 'hope', 'letter', 'constitute', 'please', 'bear', 'let', 'introduce', 'tony', 'abbas', 'attorney']",0,0,2,0,3,6
Fraudulent,"['flood', 'statement', 'flood', 'statement', 'national', 'little', 'rock', 'ar', 'sun', 'may', 'location', 'wind', 'diminish', 'somewhat']",0,0,1,0,5,5
Fraudulent,"['dear', 'one', 'good', 'day', 'sorry', 'take', 'time', 'disturb', 'married', 'late', 'eric', 'worked', 'embassy', 'ivory']",0,0,1,0,2,5
Fraudulent,[],0,0,1,0,1,1
Fraudulent,"['sudden', 'death', 'father', 'former', 'head', 'state', 'thrown', 'state', 'present']",0,0,2,0,7,8
Fraudulent,"['please', 'advise', 'return', 'time', 'confidential', 'enough', 'forward', 'hearing']",0,0,2,0,5,6
Fraudulent,"['previous', 'military', 'regime', 'country', 'government', 'official', 'set', 'company', 'contract', 'grossly', 'various', 'ministry', 'new', 'civilian', 'government']",0,0,1,0,1,1
Fraudulent,[],0,0,1,0,0,1
Fraudulent,"['attention', 'name']",13,0,1,0,19,9
Fraudulent,"['plane', 'crash', 'web']",5,0,1,0,7,6
Fraudulent,"['dear', 'sir', 'let', 'private', 'mail', 'got', 'contact', 'due', 'personal', 'search', 'businessman', 'help']",0,0,1,1,0,2
Fraudulent,"['b', 'joe']",0,0,1,0,6,10
Fraudulent,[],3,1,2,0,0,1
Fraudulent,"['season', 'indignation', 'message', 'come', 'surprise', 'may', 'offend', 'personality', 'without', 'prior', 'consent', 'writing', 'go']",0,0,1,0,2,2
Fraudulent,[],2,0,1,0,5,6
Fraudulent,"['dear', 'got', 'contact', 'investment', 'first', 'born', 'deceased', 'rebel', 'leader', 'th']",0,0,3,0,6,9
Fraudulent,"['need', 'know', 'proposal', 'someone', 'never', 'seen', 'nutshell', 'miss', 'ife']",0,0,2,0,5,8
Fraudulent,"['well', 'known', 'philanthropist', 'made', 'million', 'five', 'hundred', 'thousand', 'dollar', 'donated', 'philanthropist', 'choice']",0,0,2,0,2,6
Fraudulent,"['occupation', 'form', 'payment', 'receipt', 'detail', 'sh']",0,0,1,0,3,5
Fraudulent,"['head', 'account', 'audit', 'department', 'bank', 'decided', 'contact', 'careful', 'thought', 'may', 'capable', 'handling', 'business', 'tra']",0,0,2,0,5,4
Fraudulent,"['reply', 'address', 'jerry', 'plane', 'crash', 'web', 'site']",2,0,2,0,13,5
Fraudulent,"['heart', 'full', 'hope', 'write', 'seek', 'context']",0,0,1,0,7,6
Fraudulent,"['decided', 'make', 'business', 'proposal', 'bank', 'release', 'money', 'follow', 'instruction', 'send', 'next', 'kin', 'rel']",0,0,1,0,2,3
Fraudulent,[],3,1,2,0,0,1
Fraudulent,"['name', 'nationality', 'esophageal', 'defiled', 'medical', 'treatment', 'month', 'l']",0,0,1,0,6,7
Fraudulent,"['may', 'god', 'bless', 'tony']",0,0,1,0,2,3
Fraudulent,"['dear', 'friend', 'greeting', 'warm', 'heart', 'offer', 'hope', 'mail', 'meet', 'good', 'strange', 'surprising', 'contact', 'might', 'seem']",0,0,3,0,2,5
Fraudulent,"['dear', 'sir', 'highly', 'mail', 'may', 'come', 'surprise', 'plead', 'making', 'decision', 'whether']",0,0,2,0,4,3
Fraudulent,"['start', 'director', 'bank', 'th']",0,0,2,0,7,9
Fraudulent,[],2,0,2,1,6,10
Fraudulent,"['dear', 'letter', 'may', 'come', 'surprise', 'intended', 'bring', 'proper', 'introduce', 'reason']",0,0,2,0,3,4
Fraudulent,"['excellency', 'sir', 'know', 'letter', 'come', 'son', 'th', 'trouble', 'going']",0,0,2,0,3,8
Fraudulent,"['succinct', 'introduction', 'henry', 'section', 'federal', 'republic', 'presidency', 'audit', 'section', 'handle', 'foreign', 'contract']",0,0,1,0,1,3
Fraudulent,"['name', 'member', 'independent', 'committee', 'eminent', 'person', 'responsibility', 'finding', 'bank', 'account']",0,0,1,0,4,7
Fraudulent,"['dear', 'secretary', 'barrio', 'work', 'chevron', 'oil', 'development', 'company', 'st', 'wife', 'three', 'child', 'involved']",0,0,1,0,6,8
Fraudulent,"['accounting', 'top', 'secret', 'dear']",0,0,2,0,4,10
Fraudulent,"['urgent', 'allow', 'modesty', 'ken', 'green', 'former', 'head', 'president']",0,0,3,0,4,8
Fraudulent,"['desk', 'accounting', 'bank', 'republic']",6,0,2,0,8,8
Fraudulent,"['dear', 'sir', 'madam', 'greeting', 'wonderful', 'name', 'gracious', 'blessed', 'barry', 'year', 'old', 'republic', 'presently']",0,0,2,0,3,5
Fraudulent,"['miss', 'stella', 'chosen', 'activity', 'hope', 'fine', 'dear', 'even', 'never', 'knew']",7,0,1,0,12,7
Fraudulent,"['dear', 'sir', 'received', 'encouraging', 'information', 'trust', 'worthy', 'delighted', 'useful', 'information', 'interested', 'partnership', 'invest']",0,0,1,0,0,1
Fraudulent,"['letter', 'acceptance', 'willingness', 'receive', 'include', 'physical', 'address', 'personal', 'telephone', 'urgent', 'response']",0,0,3,0,4,6
Fraudulent,"['dear', 'name', 'auditor', 'standard', 'bank', 'south', 'e', 'business', 'huge', 'sum', 'money', 'deceased']",0,0,2,0,1,6
Fraudulent,"['r', 'barrister', 'law', 'national', 'used', 'work', 'shell']",0,0,1,0,7,8
Fraudulent,"['dear', 'make', 'appeal', 'understanding', 'fact', 'giving', 'solely', 'mana']",0,0,2,0,7,9
Fraudulent,"['good', 'humble', 'pleasure', 'write', 'letter', 'irrespective', 'fact', 'know', 'however', 'came', 'know', 'private', 'reliable', 'trustworthy', 'person', 'c']",0,0,1,0,4,4
Fraudulent,"['name', 'united', 'kingdom', 'year', 'old', 'letter', 'might', 'come', 'surprise', 'due', 'fact', 'meet', 'person', 'first', 'time', 'even']",0,0,1,0,2,2
Fraudulent,"['dear', 'got', 'contact', 'cause', 'search', 'reliable', 'foreign', 'really', 'made', 'contact', 'assistance', 'money', 'purpose']",0,0,2,0,3,5
Fraudulent,"['greeting', 'contact', 'business', 'v']",9,0,1,0,11,6
Fraudulent,"['plane', 'crash', 'web', 'site']",5,0,1,0,3,3
Fraudulent,['ex'],1,0,1,0,8,17
Fraudulent,"['winning', 'must', 'complete', 'claim', 'process', 'winner', 'foreign', 'transfer', 'winning']",0,0,3,0,2,4
Fraudulent,"['good', 'faith', 'come', 'feel', 'liable', 'handling', 'firstly', 'must', 'introduce', 'prince', 'first', 'son', 'manager']",0,0,1,0,8,6
Fraudulent,"['development', 'bank', 'exchange', 'know', 'letter', 'may', 'come', 'got', 'contact', 'address']",0,0,2,0,7,5
Fraudulent,"['company', 'number', 'information', 'would', 'used', 'make', 'formal', 'application', 'matter', 'procedure', 'release', 'money', 'onward', 'transfer', 'yo']",0,0,2,0,2,1
Fraudulent,"['barrister', 'high', 'standard', 'necessary', 'legal', 'document', 'used', 'back', 'may', 'make', 'require', 'honest', 'enable', 'u', 'see', 'deal', 'g']",0,0,2,0,1,2
Fraudulent,"['dear', 'sir', 'keenly', 'interested', 'setting', 'new', 'factory', 'produce', 'oil', 'casing', 'per', 'year', 'meet', 'big', 'market', 'since', 'lack', 'capital']",0,0,2,0,3,5
Fraudulent,['security'],0,0,2,0,5,8
Fraudulent,[],0,0,1,0,1,1
Fraudulent,"['dear', 'sir', 'one', 'director', 'bank', 'united', 'kingdom', 'received', 'call', 'one', 'customer', 'tsunami', 'disaster']",0,0,2,0,2,5
Fraudulent,"['dear', 'one', 'name', 'master', 'son', 'blessed', 'memory', 'zimbabwe', 'current', 'crisis', 'farmer', 'zimbabwe', 'support', 'president']",0,0,1,0,4,6
Fraudulent,"['desk', 'independent', 'committee', 'eminent', 'person', 'name', 'frank', 'member', 'independent', 'committee', 'eminent', 'person']",0,0,2,0,1,5
Fraudulent,"['main', 'tower', 'standard', 'bank', 'cape', 'town', 'south', 'c', 'finance', 'director', 'standard', 'bank']",0,0,1,0,7,11
Fraudulent,"['one', 'pleasure', 'contact', 'business', 'venture', 'country', 'though', 'met']",4,0,2,0,7,10
Fraudulent,"['raj', 'manager', 'development', 'bank', 'line', 'dear', 'read', 'carefully', 'secret', 'hope', 'yo']",0,0,4,0,8,9
Fraudulent,"['foreign', 'partner', 'colleague', 'shall', 'advice', 'regard', 'investment', 'share', 'business', 'country', 'informed']",0,0,3,0,1,5
Fraudulent,"['dear', 'chief', 'e', 'native', 'cape', 'town', 'executive', 'accountant', 'department', 'mining', 'natural', 'accept', 'apology']",0,0,1,0,5,5
Fraudulent,"['please', 'alway', 'contact', 'presently', 'private', 'hospital', 'ivory', 'coast']",0,0,2,0,9,7
Fraudulent,"['attention', 'name', 'destiny', 'ca', 'young', 'girl', 'sierra', 'presently', 'reason', 'reasonable']",0,0,1,0,3,6
